GeneID	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9		
ENSG00000298187	0	0	0	0	0	0	0	0	0		
ENSG00000274150	0	3	0	0	7	3	7	2	0		
ENSG00000309591	0	0	0	0	6	3	15	5	1		
ENSG00000240975	0	0	0	0	0	0	0	0	0		
ENSG00000294334	0	0	0	0	0	0	0	0	0		
ENSG00000204455	0	0	0	1	1	0	0	0	0		
ENSG00000295461	0	0	0	0	0	0	0	0	0		
ENSG00000255059	0	0	0	0	0	0	0	0	0		
ENSG00000308695	0	0	0	0	0	1	0	0	0		
ENSG00000236616	0	0	0	0	0	0	0	0	0		
ENSG00000301348	0	1	0	1	0	0	0	0	0		
ENSG00000176752	0	0	0	0	0	0	0	0	0		
ENSG00000304853	0	0	0	0	1	0	0	0	0		
ENSG00000189398	0	0	1	2	9	5	12	0	0		
ENSG00000307062	0	0	0	0	0	0	0	1	3		
ENSG00000166492	4	0	1	4	9	8	5	3	1		
ENSG00000307045	0	1	1	1	7	12	5	7	0		
ENSG00000223688	0	0	0	0	0	0	0	0	0		
ENSG00000287312	1	14	5	19	58	67	79	24	25		
ENSG00000254877	0	0	0	0	1	0	0	0	1		
ENSG00000254786	0	0	0	0	3	0	0	1	3		
ENSG00000225802	0	0	0	0	0	0	0	0	0		
ENSG00000294126	0	59	10	31	307	177	121	58	39		
ENSG00000230980	0	0	0	0	0	0	0	0	0		
ENSG00000301396	0	0	0	0	0	0	0	0	0		
ENSG00000255341	0	0	0	0	0	0	0	0	0		
ENSG00000302177	0	0	0	0	0	0	0	0	0		
ENSG00000256518	0	0	0	0	0	0	0	0	0		
ENSG00000303403	0	0	0	0	0	0	0	0	0		
ENSG00000255860	0	0	0	0	0	0	0	0	0		
ENSG00000307242	0	1	1	1	3	1	1	0	4		
ENSG00000228915	0	1	3	1	17	9	4	2	1		
ENSG00000296205	0	0	1	0	4	0	0	0	0		
ENSG00000170688	0	0	0	0	0	0	0	0	0		
ENSG00000298465	0	0	0	0	1	0	0	0	0		
ENSG00000256898	0	0	0	0	0	0	0	0	0		
ENSG00000242248	0	0	0	0	0	0	0	0	0		
ENSG00000294150	0	0	0	0	0	0	0	0	0		
ENSG00000255387	0	0	0	1	1	0	0	0	0		
ENSG00000295581	0	0	0	0	0	0	1	1	0		
ENSG00000254965	0	0	0	0	0	0	0	0	0		
ENSG00000298055	1	2	1	1	6	2	3	0	1		
ENSG00000254781	0	0	0	0	1	1	2	0	0		
ENSG00000294763	1	0	0	0	5	5	0	0	0		
ENSG00000254569	0	0	0	0	0	0	0	0	0		
ENSG00000303891	2	51	10	26	187	110	150	67	59		
ENSG00000254750	0	1	0	3	5	4	2	0	2		
ENSG00000303953	1	9	0	2	16	5	10	3	12		
ENSG00000184795	0	0	0	1	1	0	0	0	0		
ENSG00000304998	0	0	0	0	0	0	0	0	0		
ENSG00000256847	0	0	0	0	0	0	0	0	0		
ENSG00000301179	0	0	0	0	0	0	0	0	0		
ENSG00000238048	0	0	0	0	0	0	0	0	0		
ENSG00000294240	0	0	0	0	0	0	0	0	0		
ENSG00000284625	0	0	0	0	0	0	0	0	0		
ENSG00000254529	0	0	0	0	0	0	0	0	0		
ENSG00000308792	0	0	0	0	0	0	0	0	0		
ENSG00000254478	0	0	0	0	0	0	0	0	0		
ENSG00000306294	0	0	0	0	0	0	0	0	0		
ENSG00000254621	0	0	0	0	0	0	0	0	0		
ENSG00000306274	0	0	0	0	1	0	0	0	0		
ENSG00000255051	0	0	0	0	0	0	0	0	0		
ENSG00000246067	25	130	104	222	391	326	424	51	145		
ENSG00000254780	0	0	0	0	0	0	0	0	0		
ENSG00000310235	1	1	0	2	1	2	0	2	1		
ENSG00000254697	0	0	0	0	0	0	0	0	0		
ENSG00000297818	0	0	0	1	0	0	0	0	0		
ENSG00000254617	0	0	0	0	0	0	0	0	0		
ENSG00000294898	0	0	0	0	0	0	0	0	0		
ENSG00000255360	0	0	0	0	0	0	0	0	0		
ENSG00000303810	0	0	0	0	0	0	0	0	0		
ENSG00000237706	0	0	0	0	0	0	0	0	0		
ENSG00000299230	0	0	0	0	0	0	0	0	0		
ENSG00000255184	0	0	0	0	0	0	0	0	0		
ENSG00000301579	0	0	0	0	0	0	0	0	0		
ENSG00000223709	0	0	0	0	0	0	0	0	0		
ENSG00000298721	0	0	0	0	0	0	0	0	0		
ENSG00000255870	0	0	0	0	0	0	0	0	0		
ENSG00000293283	1	1	3	3	0	1	1	7	2		
ENSG00000254764	0	0	0	0	0	0	0	0	0		
ENSG00000307612	0	0	0	0	0	0	0	0	0		
ENSG00000227620	0	0	0	0	1	0	0	1	0		
ENSG00000299531	0	24	14	32	83	121	125	26	48		
ENSG00000273819	0	0	0	0	2	0	0	0	0		
ENSG00000290995	0	66	13	15	87	113	94	42	58		
ENSG00000254792	0	0	0	0	0	0	0	0	0		
ENSG00000251637	1	30	21	31	96	77	108	10	33		
ENSG00000241255	0	0	0	0	0	0	0	0	0		
ENSG00000247151	1	4	1	8	9	5	13	1	4		
ENSG00000197882	0	0	0	0	1	0	0	0	2		
ENSG00000255471	4	12	5	11	34	31	23	3	11		
ENSG00000255452	0	0	0	0	0	0	0	0	0		
ENSG00000302885	0	0	0	0	0	0	0	0	0		
ENSG00000254851	2	5	3	12	36	2	77	39	3		
ENSG00000307825	0	1	0	9	6	3	39	5	2		
ENSG00000255239	0	0	0	0	1	6	1	0	0		
ENSG00000302721	0	0	0	0	0	0	0	0	0		
ENSG00000294304	2	3	2	8	7	4	18	2	5		
ENSG00000293710	0	0	0	0	1	0	1	0	0		
ENSG00000308217	0	81	42	97	212	311	300	115	144		
ENSG00000303192	0	3	0	2	1	5	2	0	0		
ENSG00000298594	0	0	0	0	7	3	0	3	0		
ENSG00000298570	0	2	1	0	10	5	7	1	1		
ENSG00000175582	1260	3199	1569	2261	6105	8176	8629	2502	3834		
ENSG00000255928	0	0	0	1	0	1	0	0	1		
ENSG00000181924	268	673	377	584	1205	1453	1752	589	779		
ENSG00000254518	0	0	0	0	0	0	0	0	0		
ENSG00000254930	1	0	1	2	0	0	0	3	0		
ENSG00000254584	0	0	0	0	0	0	1	0	0		
ENSG00000290775	1	86	38	13	260	111	216	340	166		
ENSG00000288852	8	49	26	68	69	93	105	33	108		
ENSG00000254968	0	1	0	0	2	2	3	3	2		
ENSG00000289621	0	0	0	0	3	2	3	1	2		
ENSG00000237612	0	0	0	0	1	0	0	0	0		
ENSG00000255248	49	68	123	101	568	347	568	114	22		
ENSG00000255672	0	0	0	0	1	0	0	0	0		
ENSG00000254416	2	1	1	1	4	3	0	0	0		
ENSG00000255553	0	0	0	0	0	0	2	1	0		
ENSG00000255689	0	0	1	0	1	1	0	0	0		
ENSG00000254659	0	0	0	0	1	4	2	0	0		
ENSG00000255240	1	42	9	26	197	92	216	48	88		
ENSG00000255344	0	0	0	0	0	0	0	0	0		
ENSG00000256789	1	89	38	33	156	212	196	53	76		
ENSG00000272186	1	5	2	10	18	7	18	5	7		
ENSG00000289631	0	2	0	1	2	7	3	0	1		
ENSG00000231743	0	0	0	0	0	0	0	0	0		
ENSG00000226694	0	0	0	0	0	0	0	0	0		
ENSG00000287653	0	0	0	0	0	0	0	0	0		
ENSG00000237500	0	0	0	0	0	0	0	0	0		
ENSG00000233052	0	0	0	0	0	0	0	0	0		
ENSG00000227912	0	0	0	0	0	0	0	0	0		
ENSG00000271251	0	0	0	0	0	0	0	0	0		
ENSG00000185736	0	5	13	12	54	34	6	18	35		
ENSG00000067082	2334	2833	2132	4031	7420	11653	9038	4107	5174		
ENSG00000165629	607	2809	1905	2397	4712	8259	6981	2430	3358		
ENSG00000236420	0	1	0	0	0	0	0	0	0		
ENSG00000235838	0	0	0	0	1	0	0	0	1		
ENSG00000224251	0	0	0	1	2	2	7	4	1		
ENSG00000230121	0	0	0	0	0	0	0	0	0		
ENSG00000230096	0	0	0	0	0	0	0	0	0		
ENSG00000151655	0	16	0	23	11	17	84	25	27		
ENSG00000283456	0	0	0	0	0	0	0	0	0		
ENSG00000287175	2	5	3	7	9	10	86	23	10		
ENSG00000151468	46	126	109	238	656	1356	506	284	399		
ENSG00000239539	0	0	0	0	0	0	0	0	0		
ENSG00000285994	0	0	0	0	1	0	1	0	0		
ENSG00000286858	0	0	0	0	0	0	0	0	0		
ENSG00000151657	98	257	134	228	465	655	590	211	261		
ENSG00000270234	0	0	0	0	0	0	0	0	0		
ENSG00000176244	21	26	29	21	92	128	175	27	68		
ENSG00000230818	0	0	0	0	0	0	0	0	0		
ENSG00000152464	40	236	130	220	466	898	588	224	218		
ENSG00000123243	59	224	57	248	2115	1585	1590	461	292		
ENSG00000236960	0	0	0	0	0	0	0	0	0		
ENSG00000227537	0	0	0	0	0	0	0	0	0		
ENSG00000260314	866	508	602	688	2213	531	1923	502	307		
ENSG00000225976	0	0	1	1	3	4	5	0	0		
ENSG00000228181	0	0	0	0	1	0	0	0	0		
ENSG00000285520	0	18	14	23	56	144	41	38	57		
ENSG00000107611	17	14	16	15	67	48	54	13	14		
ENSG00000234961	0	899	1848	2803	6641	11208	10219	2063	1653		
ENSG00000273153	0	0	0	0	0	0	0	0	0		
ENSG00000234813	0	0	0	0	0	0	0	0	0		
ENSG00000107614	47	103	57	118	250	454	228	127	146		
ENSG00000148481	125	489	178	254	1115	1599	1019	426	422		
ENSG00000225192	0	3	0	0	1	3	2	1	0		
ENSG00000165309	0	1	2	0	4	2	1	0	0		
ENSG00000176236	1	5	4	12	15	30	21	2	7		
ENSG00000279623	1	0	0	1	1	2	2	0	0		
ENSG00000227264	0	0	0	0	0	0	0	0	0		
ENSG00000233451	0	0	0	0	0	0	0	0	0		
ENSG00000225638	0	0	0	0	0	1	0	0	0		
ENSG00000233190	1	0	0	0	0	0	0	0	0		
ENSG00000151963	0	1	0	0	0	1	2	1	0		
ENSG00000238246	1	1	0	1	15	3	6	4	0		
ENSG00000150867	326	468	290	404	1563	1254	1218	507	439		
ENSG00000272387	0	0	0	0	1	0	0	0	1		
ENSG00000179133	0	10	1	0	5	3	7	1	16		
ENSG00000234335	14	26	25	54	9	34	14	33	45		
ENSG00000204740	1	17	368	24	170	25	20	1	3		
ENSG00000285859	0	0	0	0	0	0	0	0	0		
ENSG00000148488	2	6	41	9	60	116	351	5	6		
ENSG00000150051	8	52	4	23	162	130	160	15	22		
ENSG00000263761	0	0	0	0	0	0	0	0	0		
ENSG00000169126	2	2	0	3	14	14	14	5	3		
ENSG00000234541	0	0	0	0	0	0	0	0	0		
ENSG00000077943	18	130	23	26	932	462	387	152	148		
ENSG00000270762	0	1	0	0	0	0	0	0	0		
ENSG00000228882	0	0	0	1	1	1	1	0	0		
ENSG00000223984	5	6	3	7	3	9	5	13	5		
ENSG00000235637	0	0	0	0	1	0	2	2	0		
ENSG00000148482	0	0	0	1	4	0	3	0	0		
ENSG00000228339	0	1	1	2	2	1	3	3	0		
ENSG00000254929	1	1	0	2	1	0	0	2	1		
ENSG00000172671	52	107	56	55	305	247	258	118	79		
ENSG00000095777	1	1	8	0	19	8	6	193	12		
ENSG00000260137	0	0	0	0	0	0	0	0	0		
ENSG00000274242	0	0	0	0	0	0	0	0	0		
ENSG00000223841	0	0	0	0	0	0	0	0	0		
ENSG00000237913	0	0	0	0	0	0	0	0	0		
ENSG00000235197	0	1	0	0	0	0	0	0	0		
ENSG00000148450	77	446	166	236	419	464	787	385	388		
ENSG00000287613	0	1	0	1	0	0	0	0	0		
ENSG00000237936	0	0	0	0	0	0	0	0	0		
ENSG00000168267	0	0	0	1	11	47	7	0	14		
ENSG00000099256	44	216	100	213	441	160	726	130	241		
ENSG00000226016	0	0	0	0	0	0	0	0	0		
ENSG00000271563	0	0	0	0	0	0	0	0	0		
ENSG00000266217	0	1	0	0	6	0	1	0	1		
ENSG00000279819	0	0	0	0	1	0	0	0	0		
ENSG00000233837	4	8	6	10	4	4	11	7	8		
ENSG00000203496	0	0	0	0	0	1	0	0	0		
ENSG00000273012	0	0	0	0	1	0	0	0	0		
ENSG00000286413	0	0	0	0	1	1	0	1	1		
ENSG00000230500	0	0	0	0	2	0	0	0	0		
ENSG00000151023	4	25	4	5	52	19	31	3	12		
ENSG00000136770	271	505	287	428	849	1100	973	523	512		
ENSG00000235469	0	0	0	0	0	0	0	0	0		
ENSG00000227465	0	0	0	0	0	0	0	0	0		
ENSG00000270192	0	0	0	0	0	0	0	0	0		
ENSG00000226255	0	0	3	0	3	0	0	0	0		
ENSG00000270369	1	0	0	1	0	1	0	2	1		
ENSG00000227173	2	0	1	1	1	1	1	2	4		
ENSG00000279239	0	0	0	0	0	0	0	0	0		
ENSG00000165443	1	22	28	41	591	164	786	18	76		
ENSG00000229644	50	55	39	82	55	87	106	30	220		
ENSG00000233472	0	0	0	0	1	0	0	0	0		
ENSG00000271650	0	0	0	0	0	0	0	0	0		
ENSG00000265203	0	1	0	0	2	0	0	6	0		
ENSG00000165322	822	1445	732	800	2258	1923	2713	1087	1300		
ENSG00000234369	4	8	4	3	2	5	4	1	13		
ENSG00000231399	0	0	0	0	0	0	0	0	0		
ENSG00000072401	307	548	239	518	1167	1135	1340	533	502		
ENSG00000229932	32	61	49	78	45	60	71	53	96		
ENSG00000266524	0	0	6	1	9	0	7	1	6		
ENSG00000196693	138	955	309	643	1764	1834	1835	680	686		
ENSG00000235356	0	0	0	0	0	0	0	0	0		
ENSG00000099250	682	701	1105	1513	2979	3443	3746	718	751		
ENSG00000120594	615	220	1708	931	3552	2585	4627	978	255		
ENSG00000227734	0	0	0	0	0	0	0	0	0		
ENSG00000213657	3	0	1	2	0	0	0	0	0		
ENSG00000272319	0	2	0	0	1	2	2	0	0		
ENSG00000226113	0	0	0	0	0	0	0	0	0		
ENSG00000227877	0	0	0	0	1	0	1	0	1		
ENSG00000233724	0	0	0	0	1	0	0	0	0		
ENSG00000270754	0	0	0	0	0	0	0	0	0		
ENSG00000226395	0	0	0	0	0	0	0	0	0		
ENSG00000270421	0	0	0	0	0	1	0	0	0		
ENSG00000226296	0	0	0	0	0	0	0	0	0		
ENSG00000235816	1	1	0	1	0	0	0	0	1		
ENSG00000165757	295	83	463	571	851	1440	1447	371	315		
ENSG00000214629	0	1	0	4	1	1	0	2	0		
ENSG00000077327	1	0	0	0	1	0	0	0	1		
ENSG00000227972	3	1	2	2	6	3	2	2	9		
ENSG00000165406	249	442	304	470	1461	1351	1377	464	534		
ENSG00000107984	0	11	0	38	36	6	14	3	3		
ENSG00000282906	0	0	0	0	0	0	0	0	0		
ENSG00000170759	2297	10127	4188	6246	13175	15085	14206	5985	21389		
ENSG00000152465	74	385	208	409	933	1604	1179	446	515		
ENSG00000233703	0	0	0	0	0	0	0	0	0		
ENSG00000060339	696	1640	807	2050	4278	4590	4799	1764	2011		
ENSG00000213525	0	0	0	0	0	0	0	0	0		
ENSG00000223565	0	0	0	0	0	0	0	0	0		
ENSG00000226163	0	0	0	0	0	0	0	0	0		
ENSG00000122952	378	740	398	1022	1386	2717	2138	952	1392		
ENSG00000270002	0	1	3	5	13	35	18	7	3		
ENSG00000233258	0	0	0	0	1	0	0	0	0		
ENSG00000270352	0	0	0	0	0	0	0	0	0		
ENSG00000184923	2	3	7	15	12	13	17	7	1		
ENSG00000213731	0	0	0	0	1	0	0	0	0		
ENSG00000271710	0	0	0	0	0	0	0	0	0		
ENSG00000280166	0	0	0	0	0	0	0	0	0		
ENSG00000122359	2285	4262	2716	3279	6298	6260	8579	4061	4057		
ENSG00000279502	1	0	0	0	0	0	0	1	0		
ENSG00000230962	0	0	0	0	0	0	0	0	0		
ENSG00000286445	1	2	3	2	6	2	16	4	4		
ENSG00000235279	0	0	0	1	1	0	0	0	0		
ENSG00000280134	0	0	0	0	1	0	0	1	0		
ENSG00000107789	155	295	228	439	917	637	1100	288	393		
ENSG00000231060	0	0	0	0	0	0	0	0	0		
ENSG00000108064	264	1164	553	1684	2219	2274	2757	1185	1553		
ENSG00000178429	25	45	35	55	45	54	78	48	62		
ENSG00000206448	0	0	1	2	0	0	0	2	0		
ENSG00000183055	0	1	1	1	2	1	3	2	3		
ENSG00000182771	6	17	15	21	60	147	58	39	16		
ENSG00000224714	0	0	0	0	0	0	0	0	0		
ENSG00000224412	0	0	0	0	0	0	0	0	0		
ENSG00000285846	0	0	0	0	0	0	0	0	0		
ENSG00000236606	0	0	0	0	0	0	0	0	0		
ENSG00000213659	0	0	0	0	0	0	0	0	0		
ENSG00000227209	0	0	0	0	0	0	0	0	0		
ENSG00000236493	5	14	9	18	12	10	12	9	28		
ENSG00000237740	0	0	0	0	1	0	0	0	0		
ENSG00000138119	1894	3603	2906	2686	6214	6050	8343	2462	1490		
ENSG00000225118	0	0	0	0	0	0	0	0	0		
ENSG00000279910	0	0	0	0	0	0	0	0	0		
ENSG00000152804	29	30	62	60	216	131	138	53	56		
ENSG00000227679	0	0	0	0	0	0	0	0	0		
ENSG00000288218	0	0	0	0	0	0	0	0	0		
ENSG00000107771	410	1056	545	1227	2623	1897	2547	752	779		
ENSG00000277479	0	2	0	0	2	2	2	0	1		
ENSG00000165476	668	1405	899	851	2375	2603	3060	1067	1095		
ENSG00000269891	0	0	0	0	0	2	2	0	1		
ENSG00000231132	0	0	0	0	0	0	0	0	0		
ENSG00000214549	1	2	1	1	1	2	1	7	4		
ENSG00000095587	6	26	8	10	33	26	33	23	16		
ENSG00000215151	1	1	0	0	0	0	0	0	0		
ENSG00000272748	0	0	0	0	0	0	0	0	0		
ENSG00000148572	201	308	227	315	734	836	907	380	310		
ENSG00000235677	4	12	7	21	35	10	22	28	14		
ENSG00000165841	0	4	35	0	8	5	24	2	5		
ENSG00000226412	0	0	0	0	0	0	0	0	0		
ENSG00000233533	0	0	0	0	0	0	0	0	0		
ENSG00000213484	2	0	2	0	2	3	0	0	1		
ENSG00000187553	0	0	1	0	1	0	0	0	1		
ENSG00000233832	0	0	0	0	0	0	0	0	0		
ENSG00000155629	603	276	461	619	1385	924	1055	542	512		
ENSG00000156650	196	541	362	634	1339	1144	1372	482	487		
ENSG00000277133	0	0	0	0	0	0	0	1	0		
ENSG00000175395	72	143	110	149	468	438	511	125	112		
ENSG00000227253	1	110	53	104	306	264	305	112	102		
ENSG00000235489	3	11	4	11	8	11	7	11	13		
ENSG00000213432	4	10	5	18	8	14	11	6	17		
ENSG00000286683	0	0	0	0	0	0	0	0	0		
ENSG00000235810	0	0	0	0	0	0	0	0	0		
ENSG00000198060	359	892	329	739	1292	1510	1666	765	731		
ENSG00000226466	1	0	2	0	0	4	0	1	1		
ENSG00000279607	1	0	0	0	1	0	1	1	0		
ENSG00000236556	0	0	0	0	0	0	0	0	0		
ENSG00000270973	0	0	0	0	0	0	0	0	0		
ENSG00000107864	46	111	75	85	323	247	253	139	85		
ENSG00000226888	0	0	0	0	0	0	0	0	0		
ENSG00000138190	227	543	315	375	965	1133	944	710	715		
ENSG00000122870	129	108	358	405	1231	907	1449	224	155		
ENSG00000226578	0	3	2	10	11	25	12	3	8		
ENSG00000213609	13	33	19	19	51	65	70	31	31		
ENSG00000229485	0	0	0	0	0	0	0	0	0		
ENSG00000226646	0	2	1	7	1	0	0	0	4		
ENSG00000105988	4	7	10	10	4	2	12	11	20		
ENSG00000287732	0	0	0	0	0	0	0	0	0		
ENSG00000228828	0	3	3	2	7	2	2	1	1		
ENSG00000237579	0	1	0	0	1	0	0	0	0		
ENSG00000232075	0	2	2	2	6	5	19	4	7		
ENSG00000227032	1	2	0	1	2	2	4	0	3		
ENSG00000270075	0	30	41	95	127	314	163	101	81		
ENSG00000233900	0	0	0	0	0	0	0	0	0		
ENSG00000227851	0	0	0	0	0	0	0	0	0		
ENSG00000166167	151	370	232	402	811	785	897	328	354		
ENSG00000107447	0	0	0	0	1	0	0	0	0		
ENSG00000214626	0	0	0	0	1	0	1	0	0		
ENSG00000224498	0	0	0	0	0	0	0	0	0		
ENSG00000236626	0	0	0	0	0	0	0	0	0		
ENSG00000224301	0	0	0	0	0	0	0	0	0		
ENSG00000230609	0	0	0	0	0	0	0	0	0		
ENSG00000205433	0	0	0	0	0	0	0	0	0		
ENSG00000236514	0	4	2	10	15	16	27	6	8		
ENSG00000148468	49	831	316	1002	1454	2683	2373	775	1463		
ENSG00000189180	162	1104	551	976	2586	2516	2532	999	945		
ENSG00000230967	0	0	0	0	0	0	0	0	0		
ENSG00000213260	7	16	12	12	6	6	18	11	16		
ENSG00000148834	1123	810	768	1037	1739	1895	3071	982	1114		
ENSG00000228694	0	0	0	0	0	0	0	0	0		
ENSG00000225155	0	2	2	1	0	0	0	0	1		
ENSG00000287779	0	0	0	0	0	0	0	0	0		
ENSG00000177613	164	681	368	522	1470	1337	1436	616	648		
ENSG00000270648	0	0	0	0	0	0	0	0	0		
ENSG00000213390	100	189	111	224	414	518	455	206	253		
ENSG00000166171	100	276	157	344	417	390	679	294	303		
ENSG00000166169	132	492	157	558	822	975	1008	453	527		
ENSG00000224907	0	0	0	0	0	0	0	0	0		
ENSG00000230809	0	0	0	0	0	0	0	0	0		
ENSG00000165669	216	585	280	584	1096	1524	1271	699	572		
ENSG00000286609	0	0	0	0	0	0	0	0	0		
ENSG00000107829	270	633	295	438	867	1107	1399	711	575		
ENSG00000232728	0	0	0	0	0	0	0	0	0		
ENSG00000237592	0	0	0	0	0	1	0	0	1		
ENSG00000236900	0	0	0	0	0	0	0	0	0		
ENSG00000148843	428	1468	907	1529	2224	2224	2229	1112	1669		
ENSG00000258539	0	4	3	12	13	9	11	18	16		
ENSG00000203837	0	0	0	0	0	0	0	0	1		
ENSG00000231471	0	0	0	0	0	0	0	0	0		
ENSG00000270333	0	0	0	0	0	1	0	0	0		
ENSG00000185875	43	331	108	83	382	267	531	117	216		
ENSG00000072422	49	351	253	223	1166	1749	2863	324	395		
ENSG00000120563	0	0	0	0	0	0	0	0	0		
ENSG00000234544	0	0	0	0	0	0	0	0	0		
ENSG00000120029	180	561	356	592	1077	1279	1252	534	573		
ENSG00000270902	0	0	0	0	1	0	0	0	0		
ENSG00000204172	2	112	39	128	219	42	7	167	101		
ENSG00000095596	0	2	2	1	0	0	0	1	0		
ENSG00000148541	5	40	33	55	538	284	404	43	76		
ENSG00000234569	0	1	1	1	2	1	3	0	5		
ENSG00000236058	24	16	35	21	12	10	25	14	38		
ENSG00000148841	348	185	348	721	638	1646	905	642	588		
ENSG00000120051	4	4	1	4	8	14	19	2	2		
ENSG00000216740	2	0	1	0	1	1	1	2	1		
ENSG00000231398	0	0	0	0	0	2	1	0	0		
ENSG00000287231	0	0	0	0	0	0	2	0	0		
ENSG00000235742	0	2	0	1	0	1	0	1	2		
ENSG00000232935	0	0	0	0	0	0	0	0	0		
ENSG00000229775	0	0	0	0	0	0	0	0	0		
ENSG00000238215	0	0	0	0	0	0	0	0	0		
ENSG00000196932	27	32	65	49	257	182	190	29	51		
ENSG00000237242	0	0	0	0	0	0	0	0	0		
ENSG00000151893	744	1007	748	984	2097	1750	2146	940	1158		
ENSG00000236762	13	16	23	35	15	38	24	16	32		
ENSG00000107560	113	328	248	493	1242	1055	1476	447	391		
ENSG00000227437	0	0	0	1	0	1	0	0	0		
ENSG00000236171	0	0	0	0	0	0	0	0	0		
ENSG00000188620	1	3	4	0	3	1	2	2	1		
ENSG00000203434	0	0	0	0	0	0	0	0	0		
ENSG00000234542	0	0	0	0	0	0	0	0	0		
ENSG00000274599	0	0	0	0	0	0	0	0	0		
ENSG00000271434	0	0	0	1	0	0	0	0	0		
ENSG00000189319	245	549	212	455	703	660	768	931	525		
ENSG00000227307	0	0	0	0	0	0	0	0	0		
ENSG00000270294	1	0	0	0	2	2	3	1	5		
ENSG00000119973	0	0	1	2	2	0	1	0	0		
ENSG00000138152	3	16	16	20	50	68	31	10	32		
ENSG00000065154	559	757	1612	2177	2927	3911	3929	1014	1896		
ENSG00000276490	0	0	0	0	0	0	0	0	0		
ENSG00000170430	128	160	88	144	215	77	86	72	161		
ENSG00000148824	15	114	32	160	193	191	213	139	145		
ENSG00000225899	0	0	0	0	0	0	0	0	0		
ENSG00000166272	452	576	606	687	1637	1705	2248	650	595		
ENSG00000234309	0	0	0	0	0	0	0	0	0		
ENSG00000279626	0	0	0	0	0	0	0	0	0		
ENSG00000270965	0	0	0	0	0	0	0	0	0		
ENSG00000068383	88	396	234	518	735	783	1034	440	502		
ENSG00000227143	0	0	0	0	0	0	0	0	0		
ENSG00000277687	7	16	8	20	55	17	49	16	15		
ENSG00000182022	517	172	256	594	1199	1366	1040	290	341		
ENSG00000278831	1	21	15	28	31	21	27	58	22		
ENSG00000232823	0	4	0	8	1	0	3	8	17		
ENSG00000138162	240	2264	667	1460	2097	2418	2907	1283	1822		
ENSG00000223381	0	0	0	0	0	0	0	0	0		
ENSG00000148702	1	7	342	31	6	121	3	212	22		
ENSG00000186795	0	0	0	0	0	0	0	0	0		
ENSG00000229544	0	0	1	9	0	1	0	0	0		
ENSG00000107902	50	174	140	301	213	342	316	462	447		
ENSG00000166033	316	253	1962	1662	2522	3422	5156	664	875		
ENSG00000165650	1393	3552	1563	2090	4313	3047	4168	2140	2882		
ENSG00000276904	0	0	0	0	0	0	0	0	0		
ENSG00000077147	2121	9163	5665	6702	14880	12497	15903	10868	10712		
ENSG00000283095	1	0	0	0	0	0	0	0	0		
ENSG00000276164	0	0	0	0	0	0	0	0	0		
ENSG00000287327	0	0	0	0	0	0	0	0	0		
ENSG00000175470	185	394	232	369	682	653	1002	408	457		
ENSG00000213543	0	1	0	0	0	0	0	0	0		
ENSG00000280337	0	0	0	0	0	0	0	0	0		
ENSG00000287466	1	0	0	0	0	1	0	0	0		
ENSG00000188916	4	1	8	7	16	6	22	2	2		
ENSG00000276964	0	0	0	0	0	0	0	0	0		
ENSG00000287655	0	2	0	4	2	5	8	1	3		
ENSG00000213170	0	0	0	0	0	0	0	0	0		
ENSG00000233435	1	11	2	3	24	6	37	3	9		
ENSG00000120008	381	1441	745	1255	3126	2500	3465	1017	1307		
ENSG00000278641	0	0	0	0	0	0	0	0	0		
ENSG00000196177	122	634	208	725	1164	931	1014	410	1082		
ENSG00000237635	0	0	0	0	0	0	0	0	0		
ENSG00000108039	379	1807	1059	1469	3001	3061	3066	1849	1975		
ENSG00000275610	0	0	0	0	0	0	0	0	0		
ENSG00000186766	1	1	1	1	3	4	2	1	1		
ENSG00000165646	5	446	181	254	885	465	519	357	451		
ENSG00000285582	0	0	0	0	6	2	4	0	0		
ENSG00000229455	0	0	0	2	3	1	2	1	2		
ENSG00000187164	358	1013	514	683	1786	1688	2285	1010	976		
ENSG00000154478	0	0	0	0	1	0	2	0	0		
ENSG00000107518	3	1	2	3	44	15	34	7	1		
ENSG00000285529	0	0	0	0	2	0	0	0	0		
ENSG00000165752	30	91	63	60	80	93	96	67	85		
ENSG00000232342	0	1	4	4	5	3	3	6	2		
ENSG00000278761	0	0	0	0	0	0	0	0	0		
ENSG00000271670	0	30	7	42	95	81	96	7	28		
ENSG00000154473	883	2221	1039	1874	3699	4411	4330	1904	2506		
ENSG00000213438	1	1	0	0	0	0	0	0	1		
ENSG00000230468	0	0	0	0	0	0	0	0	0		
ENSG00000286295	0	0	0	0	0	0	0	0	0		
ENSG00000254636	0	0	0	0	1	1	1	0	0		
ENSG00000277879	18	29	5	25	83	92	56	20	20		
ENSG00000278664	0	0	0	0	0	0	0	0	0		
ENSG00000254536	4	30	6	23	37	75	37	26	33		
ENSG00000279725	0	0	0	0	0	0	0	0	0		
ENSG00000176769	1	0	0	2	3	3	0	0	1		
ENSG00000223528	0	122	118	143	307	401	443	188	172		
ENSG00000272627	0	0	0	0	1	1	2	2	1		
ENSG00000233477	0	0	0	0	0	0	0	0	0		
ENSG00000278790	0	0	0	0	0	0	0	0	0		
